feature,coef_judge,se_robust_judge,t_robust_judge,coef_fan,se_robust_fan,t_robust_fan,direction_same,diff,diff_se,diff_t,diff_p
ballroom_partner_Witney Carson,0.015173934914332388,0.04230163911857592,0.3587079657078597,-0.5362843694527781,0.4261303890537817,-1.2584982982405744,False,0.5514583043671105,0.4282248675021636,1.2877773950489326,0.19782346323987543
ballroom_partner_Kym Herjavec,0.009263680345476505,0.053332170964599517,0.17369779211923494,-0.40902088640400314,0.8300023564141136,-0.4927948496087523,False,0.41828456674947967,0.8317140326535188,0.5029187320730604,0.6150214105371785
ballroom_partner_Witney Carson (Xoshitl Gomez week 9),0.006830148027352254,,,-0.06742445135269381,,,False,0.07425459938004607,,,
celebrity_industry_Conservationist,0.006830148027351712,,,-0.06742445135269559,,,False,0.0742545993800473,,,
celebrity_industry_Athlete,0.001535553067918638,0.016775042446444545,0.09153795424488462,-0.24329135413999436,0.20624547889800732,-1.1796203021754819,False,0.244826907207913,0.20692655608922794,1.1831584685647705,0.23674634920023685
celebrity_homestate_South Carolina,0.0011686217385808682,0.0940480298133611,0.01242579712621312,0.42119454078904545,0.8122178148015946,0.5185733840274523,True,-0.4200259190504646,0.8176446725765737,-0.5137022635112057,0.6074601691869022
celebrity_homestate_Louisiana,0.00022094824263897694,0.0496417675263417,0.004450853659103373,1.0983217532099379,0.536473547412223,2.047298992667749,True,-1.098100804967299,0.5387654147736229,-2.038179836448292,0.04153195123228004
celebrity_homecountry/region_South Korea,-0.0035438874355034483,0.0753264851901097,-0.04704703035803876,1.2117809901386072,0.5762853842493286,2.1027446179588214,False,-1.2153248775741106,0.5811875114543431,-2.0911063187385506,0.03651853442016906
age,-0.005798368510014279,0.0004884789849610074,-11.870251717127875,-0.02628901057695654,0.006749381700965983,-3.8950250173573697,True,0.02049064206694226,0.006767035175324789,3.0280088009087076,0.002461709178757765
celebrity_homecountry/region_Croatia,-0.007009073940447988,0.15148386833307392,-0.0462694412122936,1.0275515677028655,2.066826380132614,0.4971639502863973,False,-1.0345606416433135,2.0723702970215623,-0.49921611168148744,0.617627145372279
ballroom_partner_Rylee Arnold,-0.009125688893412948,0.052518367218674,-0.1737618546939159,0.07617613369233467,0.44400420431493287,0.17156624408516372,False,-0.08530182258574762,0.4470994434626956,-0.19078937322109393,0.8486906146955575
ballroom_partner_Henry Byalikov,-0.009888798644016289,0.04551671607679916,-0.21725641690255462,0.22145947380312325,0.51422483716517,0.4306666224525247,False,-0.23134827244713954,0.5162353674439224,-0.4481449490619614,0.6540485900160815
ballroom_partner_Derek Hough,-0.010895195082747732,0.044364150722703805,-0.2455855663922809,-0.17876052942123133,0.428961842915066,-0.41672827635773124,True,0.1678653343384836,0.4312498586045409,0.3892530768164663,0.6970889436870833
ballroom_partner_Gleb Savchenko,-0.013814670031260995,0.044723939701537416,-0.3088875918233587,-0.695548877654812,0.4928032266948779,-1.4114129940254334,True,0.681734207623551,0.49482850668015277,1.3777181355160089,0.16829032983676795
season,-0.016151081584290832,0.0010605664670229988,-15.228731141789522,-0.0031285820966771086,0.013645540316976026,-0.22927506159539385,True,-0.013022499487613724,0.013686693237345237,-0.9514715689017411,0.3413650444899372
ballroom_partner_Ezra Sosa,-0.017374133196426722,,,-0.8506586076173778,,,True,0.8332844744209511,,,
celebrity_industry_Con artist,-0.01737413319642861,786694.7350051394,-2.208497454392536e-08,-0.8506586076173948,,,True,0.8332844744209662,,,
ballroom_partner_Alec Mazo,-0.02082597265049438,0.12503343850516724,-0.1665632242020898,-1.847980722654114,1.0790951180094563,-1.7125281097212042,True,1.8271547500036196,1.08631470323119,1.6819755311870834,0.0925735847962863
celebrity_homestate_Virginia,-0.022401367037856945,0.05354742215224009,-0.4183463206532681,0.4879869908526203,0.6194623777260192,0.7877588831850756,False,-0.5103883578904773,0.6217724373411252,-0.8208603779109963,0.4117258022366057
celebrity_homestate_Arkansas,-0.024000117331682336,0.06703982595354191,-0.35799790632383555,0.9846193117196209,1.8998024311171677,0.5182745824473028,False,-1.0086194290513033,1.9009849067108824,-0.5305772946911159,0.5957117331683586
celebrity_industry_Singer/Rapper,-0.029865088385983535,0.016021255133722632,-1.8640916792543587,-0.4581345281938864,0.23659889998020606,-1.936334142856176,True,0.4282694398079029,0.2371407179037446,1.8059717605381351,0.07092275072191567
ballroom_partner_Emma Slater/Kaitlyn Bristowe (week 9),-0.041094608455859695,0.062129348901021134,-0.6614363289293103,1.1393429994249211,0.7362239830221253,1.5475494220495682,False,-1.1804376078807808,0.7388408551046887,-1.5976885952165178,0.11011229817456636
celebrity_homestate_West Virginia,-0.041192572118518365,0.0697333338333753,-0.5907156571195376,-0.822617910694426,1.9143913973826747,-0.4297020514295541,True,0.7814253385759077,1.9156610243517267,0.40791420227404146,0.6833366655740309
celebrity_industry_Social media personality,-0.044347442214193594,101901.39106597815,-4.3519957627938495e-07,-0.4044236852149332,,,True,0.3600762430007396,,,
ballroom_partner_Val Chmerkovskiy (Joey Graziadei week 9),-0.04434744221419752,119104.26211870498,-3.7234135391392414e-07,-0.4044236852149584,,,True,0.3600762430007609,,,
ballroom_partner_Valentin Chmerkovskiy,-0.044411685504680554,0.04069725524598052,-1.0912697978340171,-0.7598399475051529,0.37619846289538766,-2.0197848275537673,True,0.7154282620004724,0.3783933800549487,1.8906997313129021,0.05866443835086588
celebrity_homestate_Nevada,-0.04706077871699153,0.06564867604683222,-0.7168580015752257,0.7594301485223568,0.5391834691760088,1.4084818840661668,False,-0.8064909272393483,0.5431653174673231,-1.4847982765171064,0.1375972686096456
ballroom_partner_Artem Chigvintsev,-0.047616431412832956,0.04176839123032531,-1.140011142642759,-1.392575878208781,0.5200278506008446,-2.6778871104687703,True,1.344959446795948,0.5217025626796401,2.5780196284407406,0.009936835332428728
celebrity_homestate_Washington,-0.04879352254468996,0.04858183918063605,-1.0043572529905018,0.7841393080784302,0.530210660085504,1.4789202992485604,False,-0.8329328306231202,0.5324317225395938,-1.5643936966231007,0.1177251401028363
ballroom_partner_Emma Slater,-0.0492998951796558,0.04330275616625688,-1.1384932402541184,-0.6021626537255097,0.48708007948431287,-1.2362703364158074,True,0.5528627585458539,0.4890011579966236,1.130596010878304,0.2582251672854623
celebrity_homestate_Maryland,-0.051711961483870465,0.05588071102122418,-0.9253991321661893,-0.14365410575048876,0.8028693797696338,-0.17892587433301696,True,0.09194214426661829,0.804811713903267,0.11424056419445842,0.9090470968032061
celebrity_industry_Model,-0.05935668367985303,0.043234107382075615,-1.3729133610946633,-1.0932125053005142,0.5659728237397805,-1.931563600663527,True,1.0338558216206613,0.5676217272560182,1.8213816913219645,0.06854885629649043
ballroom_partner_Damian Whitewood,-0.06212637812837246,0.0744254495940101,-0.8347464270255818,-1.186567353301683,1.8579854061453225,-0.6386311482195116,True,1.1244409751733104,1.859475441353359,0.6047086991129726,0.5453725670390297
celebrity_homestate_Hawaii,-0.06459283655634564,0.04917697957127243,-1.313477100860392,0.4587431252733588,0.5501699386249355,0.8338207762131028,False,-0.5233359618297044,0.5523634099814347,-0.9474486404653307,0.34341021556221163
celebrity_industry_Motivational Speaker,-0.0664145609753904,0.08649407985071793,-0.7678509452903226,1.1080957330657988,0.6439918642189283,1.7206672857734986,False,-1.1745102940411891,0.6497743816351895,-1.8075663295396098,0.07067402259096611
celebrity_homecountry/region_Wales,-0.0680047472520964,0.08561280504657388,-0.7943291568954132,1.1628148122763255,0.5741251364652236,2.0253682314548174,False,-1.230819559528422,0.5804732764814882,-2.120372477763279,0.03397464582055143
celebrity_homestate_Florida,-0.07642880378227015,0.042224036769977304,-1.8100780889006232,0.3928916272582348,0.5040388573202434,0.7794867827196292,False,-0.4693204310405049,0.505804348508244,-0.9278695061136977,0.3534752640267773
ballroom_partner_Sharna Burgess,-0.07772438722672112,0.04816268364126489,-1.6137885464531778,-0.9045318668659137,0.5284559385305035,-1.711650491394189,True,0.8268074796391925,0.5306461373304096,1.558114572921835,0.11920609074145405
ballroom_partner_Keo Motsepe,-0.07993114265527484,0.06620763400279743,-1.207279853134422,-1.8620773080736546,1.061485797874704,-1.754217825431001,True,1.7821461654183797,1.0635485648948737,1.6756603546303837,0.09380473953394453
celebrity_homecountry/region_Philippines,-0.08095068441825923,0.0813452955862795,-0.9951489368232522,0.40180194261188706,0.4985931119957265,0.8058714269107893,False,-0.4827526270301463,0.5051852615067093,-0.9555952317182456,0.3392767714832057
ballroom_partner_Daniella Karagach,-0.08502698160919289,0.05232899174246321,-1.6248541922545083,-0.09253006848095208,0.40833566057048665,-0.2266029578501131,True,0.007503086871759185,0.4116750357628192,0.018225751430023515,0.9854587593761515
ballroom_partner_Tony Dovolani,-0.0852165657961636,0.045417820593064484,-1.876280382532855,-1.000231082756393,0.5240842580630075,-1.9085310565388918,True,0.9150145169602293,0.5260485604741038,1.7394107421101355,0.08196254006823134
ballroom_partner_Cheryl Burke,-0.08707095489336865,0.041058748591820154,-2.120643173004917,-0.5372138555440674,0.4435224328479207,-1.2112439321153177,True,0.4501429006506988,0.44541886946475967,1.010605817377283,0.31220513040460607
ballroom_partner_Ezra Sosa (Apolo Anton Ohno week 9),-0.09318228274449421,0.053484714351909504,-1.7422226868669333,-0.7872329649948682,0.4637123806307639,-1.6976751061165025,True,0.6940506822503739,0.46678666071295977,1.486869143154811,0.13704937538593764
celebrity_homestate_California,-0.09393114263366642,0.03842143496818114,-2.4447588360886536,-0.19186951373158,0.45731807212838727,-0.41955375355845254,True,0.09793837109791359,0.4589292165031978,0.21340626740688487,0.8310100924169586
celebrity_homestate_New Mexico,-0.09414308856790468,0.048026727560323335,-1.9602228456989392,-1.8754524394736478,1.6980429866788869,-1.1044787759712413,True,1.7813093509057432,1.6987220346982927,1.04861732203416,0.29435428017645693
ballroom_partner_Peta Murgatroyd,-0.0943843838875909,0.04348752462295691,-2.1703783948596085,-0.3659529881009994,0.4256749740391608,-0.8597005001927429,True,0.2715686042134085,0.4278905798461477,0.6346683404693174,0.5256447461546838
ballroom_partner_Alan Bersten (Rashad Jennings week 9),-0.0945461127623283,0.06289042841235806,-1.503346616474151,-0.24263964830734042,0.5183662373143809,-0.46808536289793756,True,0.14809353554501212,0.5221673696941997,0.2836131557430352,0.7767068541105415
celebrity_homecountry/region_Spain,-0.09472002249992839,0.08519697841591398,-1.111776782006574,-2.1342624829879355,3.371154190888096,-0.6330954806981658,True,2.0395424604880072,3.37223058284477,0.6048051609707767,0.5453084640592554
celebrity_homestate_Kansas,-0.09570294369549931,0.05395181919348383,-1.7738594384053332,0.0037080423549185615,0.7955380956675003,0.004661049389227941,False,-0.09941098605041787,0.7973654497484571,-0.12467430847646936,0.9007813975425094
ballroom_partner_Maksim Chmerkoskiy,-0.09768544373537172,0.04584971934747857,-2.1305570704816925,-0.8257525616778295,0.5508804116462866,-1.4989688219446706,True,0.7280671179424578,0.5527851523872768,1.3170887727324123,0.18780886991884804
ballroom_partner_Ashly DelGrosso,-0.09989629178719898,0.16452659667899538,-0.6071741214103193,-0.8881973549899238,1.1917692157504398,-0.7452763028709706,True,0.7883010632027249,1.2030722607662399,0.6552399958923946,0.5123132470676375
celebrity_industry_Beauty Pagent,-0.10098555290017674,,,-1.9824579324286207,4790233.13132839,-4.138541649389121e-07,True,1.8814723795284438,,,
ballroom_partner_Brian Fortuna,-0.10098555290017783,,,-1.9824579324286102,7163191.01291323,-2.7675625693281014e-07,True,1.8814723795284325,,,
celebrity_homecountry/region_Mexico,-0.10239919811244574,0.0719775845266602,-1.4226539940989198,0.336862546369377,0.5751853553442161,0.5856591153434073,False,-0.43926174448182276,0.5796714290671438,-0.7577771172692087,0.44858442339175575
celebrity_homestate_New York,-0.10394449365410136,0.040630795833119605,-2.5582687102912343,0.19466450481813924,0.4909887402689084,0.39647447864389707,False,-0.2986089984722406,0.49266703222448543,-0.6061071249764047,0.544443620002887
celebrity_industry_Military,-0.10535022130800956,0.07696309429012192,-1.3688407707579797,0.45274100703563824,0.4371704912120379,1.0356165755388287,False,-0.5580912283436478,0.4438934064269086,-1.2572640644427842,0.20865803189906518
celebrity_homestate_Texas,-0.10567793428447544,0.04070941442071749,-2.595908975558605,0.46162566792461246,0.46567697194573876,0.9913001838931422,False,-0.5673036022090879,0.4674529908162211,-1.2136056744840105,0.22489833912939283
celebrity_industry_Fashion Designer,-0.10695747403397945,0.06363544412867236,-1.6807845925881955,-1.7750469409428764,2.6380803131257466,-0.6728555351825891,True,1.668089466908897,2.638847704633803,0.6321279791856652,0.5273032537855808
celebrity_industry_Radio Personality,-0.1072017680890303,0.041313369840312586,-2.594844441482123,-1.170061603509593,1.6482016128341477,-0.7099019891732941,True,1.0628598354205627,1.6487193063334487,0.6446578452363937,0.5191489399258347
celebrity_homestate_South Dakota,-0.10854890059056338,0.07453763423834159,-1.4562965634711098,0.5570904114330706,0.9520125380204925,0.5851712967892435,False,-0.6656393120236339,0.9549260345524507,-0.6970585028981873,0.4857661823950483
celebrity_industry_Racing Driver,-0.10934460426267847,0.045970761622448425,-2.378568472732968,0.2075840486290299,0.44114580955151717,0.4705565464626456,False,-0.31692865289170835,0.44353459415135976,-0.7145522740973704,0.47488574425205243
celebrity_homecountry/region_Ireland,-0.10982302319480265,0.0905479395251866,-1.2128715879200602,1.1276044227175477,1.0804999577819496,1.0435950641148513,False,-1.2374274459123504,1.0842873641793727,-1.1412356970966637,0.25377185302904226
celebrity_industry_TV Personality,-0.1104473153220867,0.015762778279511742,-7.006843169623512,-0.34549004948654527,0.20191457817383907,-1.711070357629623,True,0.2350427341644586,0.20252891659762665,1.1605391373886063,0.24582936884507678
celebrity_industry_Social Media Personality,-0.11617200714511836,0.026905761359988956,-4.317737215861713,-0.3455862179335832,0.286162879143712,-1.2076556504033094,True,0.22941421078846483,0.2874249700255345,0.798170773986978,0.42477139506369976
ballroom_partner_Lindsay Arnold,-0.11689461099656476,0.04780737650287914,-2.4451166231538544,-0.42074546955510966,0.48488862748302586,-0.8677156891452118,True,0.3038508585585449,0.4872397010819835,0.6236167904294371,0.5328792811181715
celebrity_industry_Fitness Instructor,-0.11758232306648199,0.06694700637901052,-1.7563492294309195,0.794444926255331,0.41171746803624093,1.929587612700953,False,-0.912027249321813,0.4171248915484238,-2.1864608605260765,0.02878190517487922
celebrity_homecountry/region_United States,-0.11763982456534891,0.057513682072512916,-2.0454232858370864,-0.5956469146133636,0.5398328542210946,-1.1033913737480856,True,0.47800709004801467,0.5428879572453525,0.880489396879335,0.3785942466802732
celebrity_homestate_Ohio,-0.11784341242999286,0.047308108880889196,-2.490977027356877,-0.7868281503958349,0.6050587634291162,-1.3004160884085985,True,0.668984737965842,0.606905399850963,1.1022883271925472,0.2703363424348959
ballroom_partner_Anna Trebunskaya,-0.11990018619189036,0.052445421866856835,-2.286189755442923,-1.4468976183343432,0.7155473382917674,-2.0220851101040145,True,1.326997432142453,0.7174667348464496,1.8495595233783952,0.0643770612476724
ballroom_partner_Louis van Amstel,-0.1211011492028069,0.04946669753494144,-2.4481349117204667,-0.5423545208015181,0.547389769102067,-0.9908013474405839,True,0.42125337159871123,0.5496203357615397,0.7664442965252249,0.4434119842592774
celebrity_homestate_Alaska,-0.12861960798330294,0.0699089121509474,-1.8398170422905071,0.47338485849042344,1.0231979316925324,0.4626522824448731,False,-0.6020044664737264,1.0255833771166558,-0.5869873477924467,0.5572122041100354
ballroom_partner_Jesse DeSoto,-0.12888076298263829,,,-2.52758640578143,928389.0818194207,-2.7225507659223706e-06,True,2.3987056427987916,,,
celebrity_homestate_Rhode Island,-0.1288807629826384,159127.78833607608,-8.099199035585393e-07,-2.52758640578143,882157.2004621053,-2.8652335484621e-06,True,2.3987056427987916,896394.4329076738,2.675948839862833e-06,0.9999978649017351
ballroom_partner_Kym Johnson,-0.1294934828072209,0.04922192562151229,-2.6308089570276008,-1.2082163945355127,0.6986313302540358,-1.7294048265716655,True,1.0787229117282917,0.7003631440719974,1.5402336928474907,0.12350339985583259
ballroom_partner_Andrea Hale,-0.12979723667891838,,,-2.142638353034491,,,True,2.0128411163555726,,,
celebrity_homestate_Arizona,-0.13215170748095204,0.062486082134005826,-2.114898277628342,1.0766375067923508,0.535077636379,2.012114567295725,False,-1.2087892142733028,0.5387138270115173,-2.243842934158547,0.024842508886556036
ballroom_partner_Mark Ballas,-0.13524870571459569,0.04612717755022927,-2.932082839174786,-1.1663669448909357,0.4513588016950701,-2.584123629606125,True,1.03111823917634,0.45370969173730463,2.272638777514481,0.02304795681741134
celebrity_homecountry/region_Canada,-0.1364592662372582,0.0528826586030009,-2.5804161485465604,0.13676690285201032,0.5569615900249012,0.2455589493090459,False,-0.27322616908926856,0.5594665212003196,-0.4883691136747013,0.625288415081946
celebrity_industry_Comedian,-0.14040192577639865,0.031803730010504384,-4.414637079676679,-0.6231322540982251,0.5734330552073342,-1.0866695744857633,True,0.4827303283218265,0.5743143268690053,0.840533320757523,0.40060942715826364
celebrity_homestate_Washington D.C.,-0.14085750910824416,0.06067385315214781,-2.3215520655170043,1.1328191385400572,0.6599852535352226,1.716430984589567,False,-1.2736766476483015,0.6627683240320712,-1.9217524457108313,0.05463691461226938
celebrity_homestate_New Jersey,-0.14107988047361414,0.04336265142043203,-3.2534883327530744,0.05831525496077164,0.6038822623036295,0.09656725921757736,False,-0.19939513543438578,0.6054371199911346,-0.3293407834612214,0.7418981211744351
ballroom_partner_Tristan MacManus,-0.14274662096073146,0.061830477154716054,-2.3086773308176487,-0.3911164875846051,0.5953963337992186,-0.6569010680480586,True,0.24836986662387364,0.5985981976307065,0.41491916882967395,0.6782010767286804
celebrity_homestate_North Carolina,-0.1435567282707752,0.047310629812955335,-3.0343440541445563,-0.38798823560909584,0.780713162779157,-0.49696643288035275,True,0.24443150733832064,0.7821453434176624,0.3125141757799806,0.7546497914581822
ballroom_partner_Corky Ballas,-0.14514029026059627,0.07994215567450597,-1.815566380916125,0.520414429298615,1.1925966183894345,0.43637087450526135,False,-0.6655547195592113,1.1952729572979561,-0.5568223688953607,0.5776487990489825
celebrity_homestate_Michigan,-0.1470418637782009,0.04258760461730841,-3.4526915777376286,0.19823554481793315,0.5769428896755766,0.3435964778583265,False,-0.34527740859613404,0.5785125772308194,-0.5968364771754523,0.5506165614414236
celebrity_homestate_Illinois,-0.15061804584205227,0.044901555145794574,-3.354405996696508,0.12188713776961746,0.5330705137002487,0.22865105954473391,False,-0.27250518361166975,0.5349582434463067,-0.5093952414979859,0.6104752110972074
celebrity_industry_Entrepreneur,-0.15112657535183072,0.12981964802618276,-1.1641271382999794,-1.476672501460844,1.3959717240856533,-1.0578097507154371,True,1.3255459261090132,1.401995076831696,0.9454711703443021,0.3444183824963327
celebrity_industry_Astronaut,-0.155869726197475,0.18968734179292082,-0.8217191760093087,0.9065563930114932,1.4067080497032238,0.6444524101520221,False,-1.0624261192089681,1.4194396164459804,-0.7484827863752955,0.45416900412965244
celebrity_industry_Politician,-0.15968767364632025,0.054643534107919764,-2.9223525940130566,-1.2175838911925454,1.1487600416388897,-1.0599114236733613,True,1.0578962175462252,1.1500589328751754,0.9198626151283038,0.35764455733579625
celebrity_homecountry/region_Venezuela,-0.1683622786532304,0.08081096784797832,-2.083408764141443,-0.32100768352632525,0.6401503666215409,-0.5014566893407812,True,0.15264540487309486,0.6452308923247709,0.23657485512374107,0.8129866292037815
ballroom_partner_Dmitry Chaplin,-0.17373305337814604,0.10421220464603971,-1.6671085116012683,-1.325841618523167,1.135888658497203,-1.167228503079936,True,1.152108565145021,1.1406591200265588,1.0100375694345876,0.31247729078541475
ballroom_partner_Jan Ravnik,-0.17447700638861974,0.08399472178848053,-2.077237743914385,-2.5024135846954865,0.6744586149797801,-3.7102552019007238,True,2.3279365783068666,0.6796686962107108,3.425104894907739,0.0006145620955484432
ballroom_partner_Karina Smirnoff,-0.17528470375847904,0.047603159261498953,-3.6822073676998133,-0.6490773596326508,0.4650901583201581,-1.395594699266545,True,0.47379265587417174,0.46751996335765744,1.013416951163892,0.31086104602965303
celebrity_homecountry/region_Cuba,-0.17701680163816186,0.08227929177257484,-2.1514137740447192,0.05723719240250491,0.2593970682185373,0.22065473906699523,False,-0.23425399404066677,0.2721336452094246,-0.8608049690452388,0.38934546779220325
ballroom_partner_Allison Holker,-0.17839960629078278,0.05748712027183345,-3.1032969723862123,-0.23868178160239406,0.9537979124200487,-0.2502435563072186,True,0.060282175311611286,0.9555287681352097,0.0630877659803553,0.9496966162262896
celebrity_homestate_Nebraska,-0.18234676403567535,0.09591974409214588,-1.9010347219077528,0.5615625968448883,0.8650744093072529,0.6491494729275193,False,-0.7439093608805636,0.8703759710291842,-0.8546988722596753,0.3927178750298652
ballroom_partner_Nick Kosovich,-0.18281784811713864,0.11970334883989518,-1.5272575904426862,-1.131653820755485,1.7665134370283475,-0.6406143293532871,True,0.9488359726383463,1.7705644904733606,0.5358946131268423,0.5920313876603363
celebrity_homestate_Missouri,-0.1856533392818824,0.05647050965030683,-3.2876157915262176,-0.35085017695131365,1.007690782989147,-0.34817245813301473,True,0.16519683766943125,1.0092718328485373,0.16367923119699562,0.869983668130041
ballroom_partner_Britt Stewart,-0.18590097026189636,0.054073530747125245,-3.4379291992465197,-0.9422182860050654,0.4124884845643973,-2.2842293088498744,True,0.7563173157431691,0.41601766383856026,1.8179932764505533,0.0690651604233512
ballroom_partner_Fabian Sanchez,-0.1873191620304156,0.0731310900498749,-2.561416244481864,-0.4066516925210449,0.6834726089466074,-0.5949787704701014,True,0.21933253049062928,0.687373961910229,0.31908763299834464,0.7496600613198214
celebrity_industry_Producer,-0.18843265979348162,0.077898920922563,-2.4189379976238303,0.5502931697061396,0.6679397440168839,0.8238664859149772,False,-0.7387258294996213,0.6724669088648453,-1.0985311243740217,0.2719726344873372
ballroom_partner_Tyne Stecklein,-0.18896144702855383,0.07412420090125901,-2.5492544234003915,-4.518315510437929,3.2373706003995264,-1.3956744741798544,True,4.329354063409375,3.2382190786743323,1.3369552702350618,0.18123723788301316
celebrity_homecountry/region_Russia,-0.18935648706004904,0.06935375827567322,-2.7302988586051637,-0.5622719916125831,0.47844605041229116,-1.1752045839401468,True,0.3729155045525341,0.4834465502432313,0.7713686329231496,0.44048846188285107
